,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20111205,1688.6997533850952,839.7952623657899,648.000300658741,678.4122854163122,,,911.6947902182163,1023.5970624337547,1175.5927720022323,,924.1098580826072,720.882015542683,,,1039.6356155669678,868.7893831537589,1398.7145570078867,,,1167.47081228942,441.8358229235267,,,,855.4311060903301,,,,1329.6491539297404,1570.6299682617744
20111206,1661.0482419745317,841.9269653216328,641.3612881872677,675.122928165266,,,907.421071485333,1013.9829238070541,1181.6797566978423,,919.195326753795,717.8466851640279,,,1035.5841716463606,869.2348021087956,1386.9765064550536,,,1170.5577939706616,439.31228531294954,,,,840.7153095286133,,,,1320.9654031517307,1566.0683199884259
20111207,1672.8481638768862,847.2602629869615,646.139039264182,676.8397336613494,,,910.942524016598,1023.4555096549012,1182.5570608287364,,924.9732451467825,718.1156069342871,,,1038.5475808895776,871.3129364349212,1392.5694950085017,,,1164.1384301240234,442.87295417508574,,,,841.6774917086938,,,,1324.877301815801,1593.870969838299
20111208,1680.6331427959628,844.9899859606057,647.2687130460321,677.8480223988284,,,906.8342934843804,1018.9917865616995,1178.3845852023105,,924.1737240964628,716.2023028016209,,,1031.4478275106542,869.7852043026498,1387.0447798147914,,,1144.0914053809097,442.1672522627365,,,,838.3710735216158,,,,1314.1482710769828,1604.1787661110573
20111209,1655.4343483775297,844.4627707504862,638.0393057815213,671.4341155150511,,,908.9310808774172,1009.7431375145951,1179.973633664717,,924.0163709592838,716.0443605345008,,,1032.7030026273342,878.988056787008,1392.247807560666,,,1148.2257300114422,439.2141758368668,,,,840.1283358534461,,,,1317.1876731661014,1582.5722020854382
20111212,1642.1406730263209,843.6679996748063,624.9979482240092,665.9876820855759,,,897.3355581955533,1003.919045165443,1177.0719216286402,,923.8557111794445,716.0178366419696,,,1023.6859841149279,883.4546504233352,1380.0351076088384,,,1128.4559130790708,438.1946119874226,,,,831.1126168299173,,,,1303.0803103369515,1563.5236992750279
20111213,1601.2033438605554,832.6559565898762,620.8742903648039,652.9880430951494,,,894.9201006450378,989.2860873273336,1171.7126086975302,,920.0610258109285,710.9031617478711,,,1024.5116915678802,881.854016120534,1377.2400857857253,,,1118.3398837630639,432.2885109388483,,,,824.6183573120062,,,,1302.4802415738868,1535.9616638741873
20111214,1584.284647766218,834.0013784822156,620.8742903648039,646.6024199544524,,,887.4962035485534,981.6365595189188,1173.7963987089165,,920.9096850374084,706.2923942714577,,,1021.6068016200633,882.650882313305,1377.7260970298796,,,1117.298935039308,424.66787527572217,,,,822.9258259593271,,,,1300.9040403861281,1539.1664333188003
20111215,1523.5217512375693,820.1213364184176,607.8884888671295,631.35609268009,,,881.8783818653077,943.3775710116414,1170.2180377425484,,915.3429873740481,696.321901017115,,,1015.1041978028055,883.4972969681265,1377.4740918006933,,,1117.6763420707307,413.5929220694983,,,,813.0116420747344,,,,1291.5991778018827,1489.1411392013733
20111216,1534.8735723416112,824.688014741908,613.3946060667844,637.429506292936,,,887.8913166165573,952.5165722654681,1186.1311983525839,,923.189053197385,701.0329522391489,,,1021.8056042753492,885.4608824144095,1386.5212467869164,,,1126.3314505824148,417.18599368207225,,,,823.0640110272003,,,,1301.555642494502,1493.7736802719435
