,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20070629,,3662.0,,,,,,197130.0,6146.0,,,21456.0,,,22494.0,399780.0,187826.0,,,258854.0,267496.0,,,,,,,,107322.0,442922.0
20070702,,3468.0,,,,,,141302.0,11084.0,,,14898.0,,,50452.0,381604.0,327566.0,,,193074.0,174114.0,,,,,,,,193270.0,422512.0
20070703,,3770.0,,,,,,144856.0,12188.0,,,34602.0,,,14164.0,310124.0,419724.0,,,165478.0,123882.0,,,,,,,,126748.0,526824.0
20070704,,3950.0,,,,,,229280.0,9012.0,,,21098.0,,,15876.0,682466.0,350714.0,,,166836.0,193778.0,,,,,,,,107524.0,314410.0
20070705,,3074.0,,,,,,190726.0,8088.0,,,11170.0,,,19612.0,604226.0,234632.0,,,139226.0,162444.0,,,,,,,,155764.0,380894.0
20070706,,1900.0,,,,,,164668.0,38830.0,,,14372.0,,,19128.0,357928.0,198088.0,,,149988.0,119510.0,,,,,,,,140228.0,352660.0
20070709,,3572.0,,,,,,162826.0,36118.0,,,33070.0,,,16346.0,445770.0,341624.0,,,132098.0,117906.0,,,,,,,,194786.0,325332.0
20070710,,2504.0,,,,,,165472.0,34698.0,,,30840.0,,,10176.0,602324.0,358138.0,,,160514.0,120210.0,,,,,,,,162432.0,328840.0
20070711,,1922.0,,,,,,201852.0,27494.0,,,16886.0,,,12178.0,604642.0,587290.0,,,249100.0,92444.0,,,,,,,,237856.0,293070.0
20070712,,3562.0,,,,,,233482.0,18524.0,,,20238.0,,,16902.0,521336.0,683064.0,,,235878.0,83514.0,,,,,,,,228046.0,209866.0
20070713,,1592.0,,,,,,199180.0,12136.0,,,22802.0,,,9672.0,329572.0,767794.0,,,237652.0,84744.0,,,,,,,,169572.0,123892.0
20070716,,1848.0,,,,,,129034.0,39260.0,,,14474.0,,,6074.0,330944.0,573080.0,,,169116.0,87322.0,,,,,,,,157392.0,67260.0
20070717,,1792.0,,,,,,112280.0,22666.0,,,18608.0,,,5732.0,518568.0,479940.0,,,148430.0,55046.0,,,,,,,,149868.0,51854.0
20070718,,2578.0,,,,,,101370.0,30288.0,,,9824.0,,,4004.0,321680.0,485162.0,,,96688.0,77172.0,,,,,,,,195132.0,18238.0
20070719,,1234.0,,,,,,131682.0,26174.0,,,18574.0,,,3414.0,390724.0,535914.0,,,165936.0,71360.0,,,,,,,,178334.0,20398.0
20070720,,3170.0,,,,,,118984.0,28684.0,,,45272.0,,,4794.0,379286.0,549630.0,,,221206.0,86090.0,,,,,,,,145850.0,34580.0
20070723,,1232.0,,,,,,262034.0,24546.0,,,36980.0,,,2612.0,309652.0,409442.0,,,208504.0,154590.0,,,,,,,,121124.0,16214.0
20070724,,916.0,,,,,,227422.0,22512.0,,,24632.0,,,1690.0,517116.0,391468.0,,,316396.0,158328.0,,,,,,,,153620.0,9902.0
20070725,,716.0,,,,,,186128.0,16534.0,,,27410.0,,,1576.0,517404.0,319828.0,,,435182.0,113550.0,,,,,,,,130034.0,10314.0
20070726,,2540.0,,,,,,235108.0,16274.0,,,24932.0,,,2036.0,543652.0,369606.0,,,248020.0,136160.0,,,,,,,,158392.0,13608.0
20070727,,874.0,,,,,,222858.0,27594.0,,,23920.0,,,11174.0,404948.0,318686.0,,,225034.0,158300.0,,,,,,,,162892.0,8966.0
20070730,,2600.0,,,,,,138392.0,14100.0,,,11108.0,,,16700.0,518746.0,352926.0,,,365802.0,94050.0,,,,,,,,212978.0,8472.0
20070731,,2874.0,8000.0,,,,,157142.0,13942.0,,,15884.0,,,11162.0,626684.0,485700.0,,,690838.0,67608.0,,,,,,,,263868.0,7122.0
20070801,,1822.0,1524.0,,,,,187744.0,23446.0,,,21642.0,,,4168.0,535630.0,452232.0,,,623848.0,89104.0,,,,,,,,238932.0,7496.0
20070802,,584.0,1236.0,,,,,151554.0,20934.0,,,15008.0,,,3042.0,346758.0,315274.0,,,937772.0,98292.0,,,,,,,,226200.0,4804.0
20070803,,522.0,966.0,,,,,103880.0,29152.0,,,14970.0,,,3910.0,908448.0,341224.0,,,549378.0,52406.0,,,,,,,,155766.0,3580.0
20070806,,972.0,996.0,,,,,153354.0,34562.0,,,24192.0,,,4642.0,671008.0,537768.0,,,355984.0,63060.0,,,,,,,,154424.0,4614.0
20070807,,1218.0,974.0,,,,,95982.0,23018.0,,,16084.0,,,2276.0,578008.0,409548.0,,,668272.0,51242.0,,,,,,,,158506.0,5124.0
20070808,,1684.0,946.0,,,,,116978.0,23740.0,,,9100.0,,,7426.0,596380.0,612564.0,,,675212.0,53288.0,,,,,,,,128816.0,3156.0
20070809,,2976.0,1042.0,,,,,139286.0,18386.0,,,8096.0,,,10926.0,572720.0,489782.0,,,985532.0,74932.0,,,,,,,,145874.0,5994.0
20070810,,1212.0,960.0,,,,,217358.0,15884.0,,,21576.0,,,5012.0,405000.0,822618.0,,,702570.0,85238.0,,,,,,,,88752.0,4022.0
20070813,,3616.0,1044.0,,,,,131120.0,23214.0,,,16090.0,,,4052.0,852250.0,857778.0,,,617002.0,45578.0,,,,,,,,119980.0,4396.0
20070814,,7202.0,994.0,,,,,140072.0,21904.0,,,10494.0,,,4736.0,580004.0,1410446.0,,,577008.0,34736.0,,,,,,,,102898.0,2864.0
20070815,,1500.0,1422.0,,,,,118278.0,17928.0,,,16068.0,,,2408.0,658322.0,1235690.0,,,487756.0,30104.0,,,,,,,,95670.0,9362.0
20070816,,1304.0,1280.0,,,,,182626.0,14056.0,,,28906.0,,,5030.0,641652.0,916494.0,,,430016.0,108610.0,,,,,,,,136062.0,13366.0
20070817,,1442.0,2022.0,,,,,118110.0,30370.0,,,67568.0,,,7318.0,616220.0,1157056.0,,,538438.0,29250.0,,,,,,,,177308.0,18896.0
20070820,,968.0,1932.0,,,,,172244.0,18906.0,,,22006.0,,,9014.0,391148.0,569092.0,,,492052.0,90372.0,,,,,,,,166316.0,10938.0
20070821,,1844.0,1562.0,,,,,152508.0,14866.0,,,19868.0,,,4544.0,369346.0,732952.0,,,708852.0,87660.0,,,,,,,,179516.0,9246.0
20070822,,978.0,1660.0,,,,,104724.0,16344.0,,,17194.0,,,3618.0,398756.0,860580.0,,,688600.0,74648.0,,,,,,,,176802.0,7732.0
20070823,,336.0,1528.0,,,,,153666.0,10102.0,,,21110.0,,,1586.0,524360.0,938970.0,,,595778.0,71692.0,,,,,,,,111310.0,8732.0
20070824,,408.0,1154.0,,,,,147050.0,20442.0,,,12248.0,,,1410.0,454250.0,854446.0,,,447976.0,74906.0,,,,,,,,169440.0,12910.0
20070827,,1066.0,1700.0,,,,,111848.0,24556.0,,,15114.0,,,1962.0,300946.0,642396.0,,,564402.0,70142.0,,,,,,,,144866.0,14240.0
20070828,,590.0,1688.0,,,,,102080.0,21692.0,,,11172.0,,,2468.0,660102.0,942036.0,,,521288.0,55230.0,,,,,,,,116508.0,32380.0
20070829,,340.0,1706.0,,,,,139340.0,11000.0,,,11862.0,,,5534.0,558708.0,1308654.0,,,430142.0,58424.0,,,,,,,,165546.0,37256.0
20070830,,564.0,1932.0,,,,,114540.0,21654.0,,,10784.0,,,3684.0,615792.0,1522756.0,,,533432.0,54308.0,,,,,,,,130168.0,59866.0
