date,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20130708,1139.888165,837.5465528,716.9010649,533.7924783,,,586.9771451,863.7727772,1128.350216,915.5783123,775.8317463,600.01222,,,997.9638626,952.235976,1984.753036,579.7225321,,966.3138893,375.7548332,739.2290299,,,490.9970976,,,,1031.144773,1015.293485
20130709,1174.177968,841.0557566,721.0192098,533.0599247,,,589.0881652,868.8055523,1124.139223,909.4336219,774.0232132,601.2535902,,,997.2410001,952.9101646,2040.860974,596.9944009,,971.0288648,378.6375677,734.2746356,,,490.2326014,,,,1035.645463,1008.734981
20130710,1166.753251,842.9710071,727.9748749,551.4292172,,,589.8256597,864.073646,1115.545578,918.5287833,781.9226128,602.3488173,,,996.5347555,954.0143781,2047.040631,591.539318,,970.1800516,379.2315295,754.2303333,,,498.0442114,,,,1037.93667,1012.607588
20130711,1203.135072,855.6579181,739.9242537,583.6665177,,,594.6167027,899.4651513,1120.161314,930.3610855,783.4249261,608.0139608,,,999.9156581,953.9436997,2053.984149,617.5996394,,972.6895107,385.1782357,757.0128758,,,503.4851349,,,,1047.087122,1055.283946
20130712,1191.552414,853.7346333,736.1074805,572.443771,,,583.4729123,882.3875397,1118.562622,924.9088129,785.637663,605.3622082,,,992.8178086,953.051229,2059.981635,610.7822548,,966.2486468,381.735571,749.5897157,,,495.9621825,,,,1037.208856,1024.145071
20130715,1201.044544,856.723328,737.3869071,576.7722997,,,565.8049437,885.6011657,1117.556297,913.6108873,786.7744178,605.4506007,,,986.3436974,951.2078292,2042.462298,613.6613129,,967.3238247,382.6291843,741.4128017,,,492.3198392,,,,1022.032029,1017.575705
20130716,1197.797674,853.9764512,734.5463168,578.9261999,,,565.6297726,891.6531176,1121.572124,915.8509083,789.7020476,605.4744281,,,980.4964423,951.6542234,2063.852164,612.7469495,,958.5721134,383.5225762,743.8404147,,,492.8939468,,,,1026.354009,1032.418361
20130717,1201.976049,853.3648905,732.5677602,572.9724668,,,563.6423856,885.4113061,1121.432268,922.9950301,790.4374131,604.228973,,,978.514622,951.1033886,2069.492344,613.5086678,,958.9560386,381.1350767,756.5501457,,,501.9008073,,,,1031.757691,1068.478837
20130718,1189.22088,855.7578214,741.0992707,563.8286277,,,565.8830055,881.897415,1123.11571,919.1622752,790.2912615,603.6330459,,,981.7263994,950.8097383,2083.999994,596.8402065,,962.5825021,378.2204289,760.1484995,,,503.2771876,,,,1035.635105,1073.969756
20130719,1198.264305,856.5017068,745.0398566,544.8684805,,,561.7932744,879.4035656,1124.38666,917.6960292,792.6779769,605.4148272,,,969.6940452,949.4322984,2064.634472,597.291873,,960.7362843,377.5245393,762.8252613,,,508.3421151,,,,1028.75213,1081.003228
20130722,1224.68753,867.975325,747.3075319,547.9615883,,,563.0953814,893.3801998,1124.865186,907.1260015,789.9087308,606.7246186,,,968.9956794,945.3029745,2056.445041,613.9607221,,971.1324771,381.0240386,765.2904008,,,507.8263785,,,,1033.708081,1093.084776
20130723,1233.721708,864.5608767,748.831325,566.8321357,,,564.8591728,892.1106446,1124.369851,910.0906408,791.7715276,607.9952032,,,971.8979894,945.6011762,2099.72327,619.4122748,,969.2239979,380.8889672,767.6890107,,,510.0347981,,,,1041.472587,1077.510484
20130724,1240.886645,865.4178441,758.9446109,563.8680791,,,558.4779066,896.8600571,1126.650334,913.1717018,793.4164357,606.7531116,,,964.0672089,942.2072289,2079.170062,621.2320709,,968.4195998,381.3898923,762.9196432,,,508.9492788,,,,1031.842159,1088.308053
20130725,1223.74663,863.0553829,754.8776735,558.1772165,,,553.4780523,896.1233094,1127.868087,911.0618814,791.5076232,607.8222892,,,949.2819643,942.5615873,2058.257614,614.9886594,,969.577339,382.7737383,761.1185525,,,507.2654505,,,,1017.831912,1086.219177
20130726,1232.302621,859.1107328,753.510838,553.6614135,,,538.7768502,888.3239714,1118.501571,902.6013813,788.0938792,605.9693997,,,916.09869,940.4271108,1996.610705,614.5267575,,965.6380323,380.4549237,757.5884201,,,504.6264171,,,,995.642152,1062.265411
20130729,1220.279283,852.8525814,749.3874124,546.1794529,,,537.6487474,871.8643167,1109.32281,897.8695058,781.8414538,601.8581282,,,917.1698316,933.6824858,1997.966036,599.9794946,,965.6844939,378.1329741,746.8282993,,,498.6465677,,,,995.416208,1031.274405
20130730,1221.211364,854.5253998,750.2638633,547.3138429,,,537.4810445,868.3458876,1108.982686,899.4255062,780.9295846,601.6294841,,,916.6588156,936.1282189,2000.84803,598.6271911,,973.7612824,376.6974954,746.7541398,,,497.2298687,,,,993.1432921,1026.41118
20130731,1232.305634,864.2430649,757.9569115,546.759294,,,544.7697566,873.820697,1113.09485,903.291537,782.9661422,597.9802805,,,921.6291834,939.0911208,1996.519501,604.536468,,970.6411498,377.0220155,750.6433347,,,501.2595093,,,,1000.343841,1047.906113
20130801,1221.172055,870.0867693,762.9365061,566.574993,,,543.8392765,887.7434283,1110.929687,906.0316795,783.9139287,602.4786218,,,917.2203441,937.0696228,2006.558791,597.1164264,,979.0561593,378.1873903,758.3545723,,,506.328415,,,,998.0887377,1059.385111
20130802,1191.504824,870.6162495,764.0443155,565.7300365,,,552.8561157,888.1344149,1112.872398,908.4921542,789.9697115,601.1302054,,,921.0655157,936.2841962,1994.393575,588.9385752,,976.838088,378.2110877,764.5359698,,,510.2557855,,,,1001.639902,1053.785683
20130805,1216.361807,875.8465843,768.8705362,572.2408742,,,546.7952449,890.6831682,1115.336692,908.4052884,791.8141094,601.2171753,,,919.3130632,936.4994033,1986.842994,604.6914394,,981.3900989,380.4606671,767.8843669,,,510.8935964,,,,995.8944384,1069.383469
20130806,1197.746081,874.8395427,772.4742981,575.5609793,,,544.3642836,890.6623463,1114.646036,905.5700483,792.9570852,600.8503927,,,918.7187785,936.1817815,1993.785471,597.7223117,,979.3920363,379.9898503,766.1229643,,,508.4796729,,,,997.5952874,1076.95424
20130807,1186.942057,869.4908798,767.1536053,570.3677427,,,535.2719962,888.6203274,1112.706062,915.4172141,798.0550045,599.2706926,,,894.4104953,930.2278639,1979.516938,593.6285214,,975.0003208,378.9137729,768.2269842,,,509.7341728,,,,980.3655113,1069.976127
20130808,1196.192501,871.3399309,763.2262207,572.4087082,,,535.518873,914.0510983,1113.4516,922.5862008,804.4949394,601.6508414,,,902.1620445,930.2827384,1997.16692,601.8104117,,982.5432911,381.4989877,786.5001703,,,520.4057473,,,,982.7013743,1116.036154
20130809,1212.188633,868.6722116,758.838388,577.988061,,,538.2349178,914.150225,1113.262807,924.1095709,806.897648,604.6980957,,,912.6068555,932.0304223,2009.799641,613.0086195,,984.2019577,383.755527,800.41911,,,524.9468814,,,,985.648884,1131.023063
20130812,1232.994505,870.9488156,758.1031915,593.6483661,,,543.6390882,930.4496426,1110.148803,941.6774183,818.4509719,608.3539354,,,922.6997642,928.4520288,2024.671203,645.2837253,,997.9505485,388.9514657,820.9504674,,,541.2599441,,,,993.3255818,1153.556446
20130813,1240.367145,882.4746785,767.2498022,596.0134415,,,559.3330463,926.4414161,1115.198922,941.1840854,824.0724424,608.5288353,,,943.3379066,929.8202929,2069.120392,659.8205674,,1001.324512,388.1628616,830.5437804,,,551.7889028,,,,1017.73702,1160.929296
20130814,1222.570563,875.7071885,751.1726604,595.7663418,,,553.1555239,926.9743647,1120.597386,941.087572,820.2162165,606.0683963,,,931.2115132,927.1569285,2058.108121,652.7002433,,995.6397909,386.7380744,823.5074512,,,547.8870186,,,,1007.921117,1150.34451
20130815,1242.185444,877.8224315,753.2195663,589.7572456,,,556.3325236,925.9640918,1117.289622,940.0708231,819.8326274,608.7295587,,,939.3935799,930.3876266,2089.246469,671.3359482,,1002.218583,388.5083421,827.6603333,,,548.5386421,,,,1014.572684,1141.734788
20130816,1260.349168,876.8159294,753.6114497,578.9088909,,,563.2830585,944.5101265,1117.377564,935.5923779,817.6890576,610.5761875,,,945.9830285,931.055297,2110.499126,701.1825057,,1007.844894,395.0621968,814.6724743,,,542.6888953,,,,1023.082282,1161.995218
20130819,1272.418322,875.3589884,747.697345,589.8250222,,,565.5203965,937.9481093,1118.103054,953.7528323,817.6172017,611.8448303,,,948.8474003,932.416333,2133.41662,704.5381216,,997.1542039,395.6592154,820.9444709,,,547.8604341,,,,1029.787559,1160.904481
20130820,1256.839411,861.9186164,749.3585589,584.5753018,,,556.3552215,928.090881,1117.899112,938.1356026,814.4734361,607.8569723,,,938.3551971,931.5512517,2139.324756,686.8074437,,995.3010404,390.6145153,828.3683189,,,549.1349368,,,,1016.255272,1138.857497
20130821,1266.078192,859.2378293,751.2292749,585.9074677,,,556.0539397,933.1004533,1113.823285,936.6350726,812.7239075,608.8591929,,,936.7382369,935.2071204,2141.21977,696.5035355,,991.4402465,392.4575246,829.0931021,,,550.8747979,,,,1014.510524,1142.541618
20130822,1262.081921,861.7275478,751.650857,584.6479498,,,554.8888271,938.0762648,1109.18354,934.6463089,808.2213721,609.0963847,,,928.0494498,937.7243096,2163.574423,695.7425961,,981.6451494,393.9964838,827.1106062,,,550.512771,,,,1009.817728,1161.537634
20130823,1273.13597,858.8074074,750.1766348,577.1173446,,,557.2749971,937.2552501,1112.069646,935.9805425,818.2378284,609.4268888,,,923.6077262,937.165994,2154.933409,703.7721405,,977.0027792,392.4001193,838.6179994,,,562.1330102,,,,1007.311128,1186.550992
20130826,1290.77913,872.2841224,762.3790617,592.4973905,,,577.9110668,948.5105041,1121.309535,947.7888358,817.3359337,610.8339319,,,959.6829881,940.2830473,2237.651923,743.0067401,,998.3523288,395.0692507,844.8064891,,,566.5318867,,,,1047.406463,1210.075559
20130827,1294.010872,874.1347435,773.0510216,592.0979314,,,584.0992994,939.3224681,1119.728058,947.7581211,818.3567737,609.549139,,,952.91121,937.910827,2304.370437,744.496231,,995.1520057,393.0985465,835.6289,,,567.4314883,,,,1052.237213,1209.060953
20130828,1317.197969,872.6735238,781.4220373,588.146046,,,574.1879256,931.1816273,1119.189228,927.3056996,807.6198533,608.6086367,,,944.3563647,934.9805383,2283.098273,766.9021342,,996.1073689,390.9776935,805.8250367,,,543.1947511,,,,1041.085049,1178.678016
20130829,1302.141102,874.6102174,781.1395264,586.1230208,,,561.5734228,931.3685405,1114.459933,912.0818676,803.7706455,605.5228474,,,933.4420052,934.3753766,2269.159904,734.4950876,,998.051492,389.0364919,802.3195173,,,543.4705361,,,,1025.776862,1177.372943
20130830,1298.188204,875.8701883,771.4022333,582.9174219,,,557.1630899,924.012742,1115.593354,906.9301193,804.4273196,601.864045,,,929.2803675,934.3581285,2228.987681,721.1708731,,989.359899,385.9228021,801.0430164,,,542.1774037,,,,1019.243474,1169.135179
20130902,1290.859588,871.7803565,770.6738917,589.5363026,,,566.8067576,933.6127533,1115.761758,912.9576847,811.405707,603.2267351,,,939.0799187,940.0401263,2292.235671,742.838618,,987.9439329,388.1999613,823.273224,,,557.9647458,,,,1036.435634,1230.805331
20130903,1286.386341,870.838632,771.5878113,594.7371325,,,564.1281026,930.9616773,1120.212004,907.7186912,802.8950507,602.4975805,,,939.8223017,941.02825,2288.454242,739.6552946,,994.7678117,386.6002054,819.1136238,,,552.9582347,,,,1036.589729,1228.818792
20130904,1299.883027,868.2033631,770.6156122,593.067205,,,560.4479421,925.1252729,1111.265435,901.6975565,801.271433,601.3663336,,,932.9504354,938.3398684,2262.129414,734.3331143,,997.5105373,384.7196174,814.9422856,,,551.5959861,,,,1022.19714,1209.350896
20130905,1281.411045,868.7588085,779.7238175,592.7721553,,,559.274849,918.9904885,1109.306972,899.7257532,800.2030245,598.3095062,,,928.6277337,936.8556591,2242.729606,714.6380062,,997.7821187,381.9907859,821.6612355,,,553.2579853,,,,1022.210301,1214.547269
20130906,1268.970121,866.8885367,779.3801839,596.1848911,,,567.5041792,922.101443,1108.685102,903.6707536,798.1156602,599.9524461,,,937.973358,937.6137404,2279.898901,714.9505895,1000.149485,1020.121483,383.5599614,816.3844212,,,551.8643454,,,,1039.951395,1215.257535
20130909,1282.809125,878.5680572,785.1756241,616.3593881,,,566.7161439,929.741751,1113.583996,908.806655,804.0991797,601.2310735,,,935.6839787,936.6741921,2269.981331,730.3952837,997.3230177,1021.311721,386.4462471,824.3860674,,,555.4123886,,,,1041.466556,1218.459483
20130910,1274.600021,870.2676838,778.2892348,625.9799797,,,552.2690015,924.4085104,1112.813474,906.9414506,800.7798607,599.0183894,,,923.4762188,933.9733599,2236.751596,717.8151906,996.6432031,1019.022112,383.5308025,817.1179531,,,551.502304,,,,1023.332816,1200.812848
20130911,1264.894821,860.8432827,776.2506031,628.1577583,,,555.3894317,925.5495365,1110.866637,910.7624841,799.0500585,599.7174408,,,929.1152141,936.9898239,2266.423153,709.641569,994.054382,1019.024664,383.5927824,818.3351301,,,551.5433884,,,,1029.055233,1211.18437
20130912,1244.688558,861.5821806,775.9954514,633.895316,,,552.4389696,914.4867762,1110.276905,904.8416793,796.1271924,599.2192097,,,925.6275512,936.4979101,2264.02506,697.8354638,995.4608226,1017.295946,381.4609033,809.1561202,,,542.9443496,,,,1024.580863,1182.010588
20130913,1217.560389,859.1122369,775.0059135,632.3610003,,,549.9159334,912.3425988,1111.364309,904.4253325,784.386598,601.9343935,,,922.8367778,937.3015197,2315.984533,668.912112,995.8545505,1017.932405,384.3982322,800.5141875,,,539.4107205,,,,1024.489316,1180.784026
20130916,1223.77017,853.3937035,764.0276103,628.3726474,,,541.4957358,910.4572597,1111.977625,898.7151122,782.1529593,600.0657027,,,911.7165737,936.7163056,2260.426164,668.7658955,996.7982065,1005.531726,381.007892,800.853962,,,536.5925629,,,,1005.844587,1173.847186
20130917,1215.874842,850.4289171,761.6375556,618.1242877,,,543.2684821,915.7278887,1112.079118,885.1325035,782.1219543,597.7841999,,,915.9204073,939.9610063,2262.237043,674.9727923,1000.726827,1003.596965,381.2372242,806.5385398,,,538.7002373,,,,1010.519957,1190.566058
20130918,1206.690531,849.1919388,762.1971588,616.3639967,,,541.4423721,919.5828208,1113.258087,880.1311542,779.3984657,598.5260049,,,913.687489,941.4685593,2262.671798,669.5051464,1000.52858,999.291857,381.5042526,819.0839515,,,543.3130155,,,,1006.381588,1213.36429
20130923,1225.06281,853.2871815,763.9035617,624.3597682,,,538.488911,925.8875816,1114.285984,885.0275733,784.0627337,599.0866359,,,906.6752265,942.516026,2236.679673,666.0488481,1002.038509,1001.601167,382.3238876,826.3229576,,,545.7034529,,,,1001.202776,1219.476488
20130924,1223.276293,851.2238152,762.9365285,619.1568156,,,542.9891167,920.7748824,1113.180929,881.6072525,778.0649813,600.857127,,,911.9812361,940.5184994,2261.297593,665.4425772,1001.943135,1007.301616,382.5871968,821.2582088,,,542.044251,,,,1006.931499,1203.270163
20130925,1225.869675,851.3321051,762.8507297,615.678645,,,541.6989589,921.2104079,1113.430062,878.0917538,777.8364215,600.9836053,,,898.7880562,938.5033568,2265.768001,668.0159498,1002.773386,1013.891891,383.320538,824.439946,,,544.9295522,,,,1003.405444,1198.512403
20130926,1230.316213,854.829917,770.5430322,604.4814038,,,542.0603101,929.7490401,1113.097416,875.5940809,775.0206195,602.379963,,,893.9839314,939.301286,2269.733396,666.3630132,1004.384118,1016.286092,384.2364387,821.4831548,,,543.3997637,,,,1001.406193,1200.971099
20130927,1224.465297,847.8946588,777.3501346,606.3565612,,,539.2499281,930.9088684,1116.435461,863.1461399,767.2587769,603.151277,,,880.0334229,936.8872779,2285.144184,660.8930598,1001.970715,1010.535236,384.0350891,809.4094252,,,537.7370357,,,,991.9740465,1180.054819
20130930,1239.248878,847.3791242,776.1973535,609.0273363,,,539.9753528,938.9143827,1121.194291,857.2828592,769.6799036,604.7316305,,,881.0844679,934.8698142,2294.179825,666.6443763,1003.175524,1007.149773,386.1813416,803.5274299,,,529.4179738,,,,987.8413422,1170.379456
20131008,1227.931422,847.5673387,789.3736519,616.622994,,,551.5882676,934.0565488,1120.09901,861.9634697,772.0282129,606.8750116,,,880.21302,937.0620649,2330.238747,686.5983381,1002.662578,1020.37255,383.5263874,803.5998069,,,533.7333734,,,,992.2643895,1199.46695
20131009,1220.722694,847.118444,790.1763712,620.8517915,,,554.2637039,920.9687157,1128.143464,869.2603898,769.5210705,607.0769043,,,887.1298739,939.9980535,2331.85451,684.1778225,1002.108904,1017.544217,383.869824,796.8725782,,,534.8244769,,,,998.073825,1197.518913
20131010,1208.528726,847.1593488,794.1400584,613.8998125,,,562.4215998,916.2973066,1126.785807,867.7665219,771.422501,606.9349471,,,892.345211,942.6702081,2320.028741,672.2349439,1001.986902,1034.568327,385.5244862,798.7195885,,,531.6660476,,,,1004.616448,1183.52026
20131011,1194.996854,848.6096844,801.8993642,623.4132463,,,563.892575,920.2871707,1125.835739,868.7037583,771.9865004,611.0639201,,,890.9219145,944.1155777,2295.846554,661.6194477,1001.354684,1037.41636,388.2050424,795.1299138,,,534.4046884,,,,1001.20804,1202.397825
20131014,1183.453823,851.1178504,812.8628444,624.3051584,,,569.4307938,930.7287347,1130.446372,865.3729376,777.8211152,610.0910595,,,893.5338091,947.938308,2291.362154,656.1813909,999.5412981,1036.988654,389.0854892,811.1442908,,,546.8768439,,,,1001.166824,1232.84033
20131015,1178.922093,849.3578565,801.9640555,621.8766195,,,569.7736413,928.9609102,1129.502918,869.1040978,774.1414667,606.0982241,,,899.9503227,943.5509565,2279.901168,648.3150369,997.782349,1045.01701,388.3404009,805.3411441,,,542.8008942,,,,1007.559268,1232.331841
20131016,1192.727356,848.1071295,802.4097282,612.3913283,,,568.792159,929.8701886,1128.236827,862.5155215,766.7355626,605.606249,,,900.7833467,943.8020959,2272.765831,655.8811011,998.4845182,1037.88313,387.9818985,799.6253482,,,537.6554927,,,,1010.633062,1213.982687
20131017,1181.365561,830.1961125,801.5635873,607.6317747,,,577.3767939,922.7463408,1120.530197,855.7599407,764.1359967,606.8067069,,,908.6712982,946.7145606,2257.017493,648.6179461,997.5844327,1038.066141,387.0167773,797.5782596,,,533.7096776,,,,1020.989742,1188.174044
20131018,1220.462079,833.3282573,806.4030098,609.7708139,,,580.9902515,930.3697818,1119.901958,853.8478578,763.2921668,607.429963,,1016.552214,909.4261465,944.1855882,2275.30763,671.1594875,997.1702273,1036.101183,388.6336741,797.4955599,,,534.4566308,,,,1020.527669,1190.946305
20131021,1219.79911,827.7166936,804.9517384,622.6962312,,,593.858203,931.9859428,1121.251017,867.6680674,763.5614179,608.4534662,,1007.50542,914.5162914,945.4077275,2283.93302,681.1326153,996.8806293,1049.868496,392.5687995,807.4369776,,,545.8033539,,,,1032.667059,1202.616589
20131022,1215.626734,824.4262018,797.270305,617.4891558,,,589.3568222,929.1160293,1120.282424,863.4928376,761.7339224,609.0226973,,985.926452,901.9170715,943.6049247,2267.999291,678.2654065,995.9783771,1042.801096,392.0662644,796.4321713,,,540.8968396,,,,1021.438011,1190.853351
20131023,1229.54268,821.2409848,798.2671303,610.6510495,,,595.6950818,927.8534721,1116.767664,860.505514,758.5569865,609.7056532,,977.4370403,904.420719,943.9097113,2282.702158,693.5119753,996.388526,1035.390468,390.8134157,788.2003705,,,538.2684452,,,,1026.414827,1171.445488
20131024,1232.08864,825.0702108,802.642614,607.1904788,,,591.8985339,921.5374901,1114.106028,858.5500898,754.8445236,609.5640525,,964.399,905.0942452,943.224132,2293.964185,694.4762528,994.1864599,1038.436068,390.029941,773.6096008,,,528.3613506,,,,1024.441541,1175.159098
20131025,1227.068743,822.1634072,791.2538183,595.8775041,,,588.0648306,911.5181809,1113.077762,845.8202836,748.0315643,608.0920971,,956.1816662,901.3880133,942.1154139,2274.079619,683.5724358,995.1104904,1029.444571,388.5545601,767.3942195,,,519.0565752,,,,1015.400835,1132.94317
20131028,1233.771245,821.1303671,798.7808645,596.7700766,,,587.5486594,917.7790598,1108.9643,851.5499072,748.0009181,610.8783958,,960.9013375,897.7268653,935.1135645,2254.952027,684.3813773,994.9520181,1028.956731,391.4077674,769.8566168,,,520.4874245,,,,1014.742317,1129.876914
20131029,1235.373201,823.2887712,810.889557,597.924788,,,590.0068311,917.8786509,1108.859415,856.131014,751.2119796,612.3167596,,958.9370352,886.7790251,932.0151449,2250.498263,686.9375544,993.2680563,1028.950869,393.3920405,763.8400431,,,519.8417593,,,,1004.271327,1137.003044
20131030,1231.705737,824.2110437,813.1256788,603.8430237,,,611.4600684,927.7679096,1111.034487,859.1277158,758.0768757,612.1576036,,961.7261043,905.5589129,934.8878259,2242.757194,691.3078443,993.6193508,1028.922852,394.2996595,765.3695056,,,525.2042434,,,,1025.926088,1147.002653
20131031,1223.886788,819.6293628,803.2517164,601.0827421,,,608.0896981,922.7170205,1115.880393,867.3068656,755.6096196,610.05926,,959.7454646,906.206203,935.7126817,2240.885864,678.7353083,995.7019003,1032.261305,389.4551806,756.0437514,,,520.4394488,,,,1025.726667,1129.809278
20131101,1217.332102,821.3190487,810.2073891,603.6944242,,,617.8380892,930.2355805,1115.490802,869.4072098,763.1024568,611.1210321,,980.8733095,921.8029328,935.929707,2237.051214,668.3535541,996.6991824,1035.103023,391.6020421,760.3223139,,,527.1653525,,,,1037.139218,1136.966487
20131104,1208.287689,819.5118477,805.60308,601.9375786,,,611.5145414,920.8615634,1114.05981,867.2495191,763.3595636,608.5894302,,988.8171001,929.0876792,935.9529911,2234.500219,662.8406883,994.5738236,1033.5862,389.9606629,749.5823851,,,521.7059827,,,,1039.990514,1127.277201
20131105,1208.829968,820.338699,806.9291122,601.2662216,,,608.2997431,919.224969,1112.733028,868.5174169,762.1173929,607.0197444,,984.8014851,923.0392083,941.2318968,2235.742369,663.0928096,993.0475056,1039.418811,389.2033119,747.9084851,,,520.2078951,,,,1032.693903,1114.431367
20131106,1206.537566,821.0827473,798.7275693,593.5395728,,,607.0400569,918.6823429,1109.136183,863.4939126,757.3118724,606.0156976,,982.718846,914.0848175,942.8553512,2241.628013,665.0143386,991.9701676,1037.317003,389.1975154,750.2675046,,,517.7794996,,,,1025.340047,1110.555691
20131107,1211.89902,825.3523379,798.0696987,593.1215563,,,605.7915276,916.9146755,1110.295174,864.4312302,766.2134404,606.184252,,983.9279085,911.5782038,942.7190929,2236.20038,669.2495093,986.5545812,1034.762683,389.0076561,756.083554,,,518.4214946,,,,1024.699624,1120.442847
20131108,1202.957779,829.5446878,796.225898,583.495199,,,602.9585428,916.7559557,1113.945983,859.3237913,762.603364,606.1804428,,977.8170023,911.5813668,943.3283984,2235.651887,664.6407741,981.1735819,1033.262095,388.31561,747.1035835,,,511.1042003,,,997.1105105,1019.179244,1112.404554
20131111,1182.966443,830.0540001,799.3266979,585.2934387,,,599.0388609,919.5084977,1115.364514,855.0450422,763.4443559,606.0537219,,980.8006076,907.5795199,943.1813286,2261.490603,655.580713,975.2019268,1030.865011,387.6298571,748.3798589,,,512.7110637,,,989.1555795,1014.746698,1109.264744
20131112,1177.415756,826.9787578,806.5962775,588.6434108,,,602.3241398,916.663558,1111.788307,856.8482401,763.3932367,603.9573133,,981.8405024,922.2551828,943.2807992,2273.466083,651.8403032,978.6332041,1027.988508,385.5979375,753.136881,,,517.5914826,,,994.3811246,1022.560137,1100.648551
20131113,1170.633223,825.1647363,809.1464722,578.1933931,,,610.911516,901.080767,1113.570422,854.4796926,759.0584453,602.6974494,,981.5841689,923.3673043,944.4925718,2283.236442,641.4405679,975.8275987,1029.626573,383.475376,752.9241533,,,520.4956561,,,997.1625486,1027.076926,1099.301092
20131114,1180.533465,826.74624,807.9048248,580.2607171,,,612.4960262,898.1475542,1114.788509,855.1021768,753.5262523,602.8480693,,975.5966988,933.0795342,945.295684,2274.146277,645.2832164,973.9996074,1031.095887,385.3205942,753.9047245,,,520.9286009,,,997.0493975,1035.380128,1102.997302
20131115,1183.278984,826.4260208,807.1360924,592.2339827,,,608.0371895,891.5299,1111.024316,853.594812,748.2179181,601.4912525,,969.4933257,931.4953051,945.8240631,2277.816411,642.7093678,970.6156798,1017.629339,384.7328809,750.0561762,,,516.799721,,,1008.860712,1032.283536,1092.51941
20131118,1183.748768,824.2348562,808.9228636,610.290009,,,604.3033222,897.4021865,1098.389355,849.1682848,748.4455112,602.3285124,,970.8887358,917.6734494,943.2973062,2253.070447,642.5728486,970.4679124,1010.860403,385.9859161,750.3023788,,,519.765229,,,1010.935472,1021.139147,1092.068784
20131119,1170.460612,822.3628373,803.3797436,610.2274681,,,601.8440579,889.1214922,1097.091537,859.0382367,754.8751531,601.0423027,,980.8928784,913.6049319,942.0832456,2248.485993,632.7699072,966.2868538,1012.542297,384.2145261,755.0276718,,,527.2576718,,,1010.84229,1018.316751,1096.369009
20131120,1173.959452,822.2014788,810.825686,614.0046,,,606.7881076,898.9895506,1106.312949,857.9548647,759.0773851,604.2707496,,980.8952338,923.7464912,946.6439269,2252.152068,639.6947044,968.5081017,1013.841004,386.4123052,762.8280043,,,527.9165717,,,1012.835282,1021.994504,1104.651592
20131121,1150.52087,821.9215273,812.4990045,609.9784278,,,616.2416911,897.3830439,1108.371701,854.2158411,752.7854834,601.3084251,,970.760186,928.1089472,949.9267899,2254.312328,626.6806379,971.7342813,1010.829509,385.0017432,752.9386094,,,523.8356469,,,1007.491141,1034.079641,1094.323258
20131122,1150.078639,819.2513449,812.8899799,608.0501365,,,623.4033946,900.8283384,1107.962984,857.595253,753.1320601,600.5091609,,969.8785347,927.95585,949.1768325,2268.776843,627.1340678,973.5859841,1005.699102,385.2893714,753.0458279,,,525.305944,,,1009.075337,1038.165616,1088.119657
20131125,1136.602241,813.0263407,817.9972879,603.8303965,,,624.257602,901.2248257,1104.826478,864.6714452,756.9835086,598.7596002,,971.8093923,927.2988727,947.8683603,2275.697362,619.4871364,970.1901869,1002.418247,385.4304409,749.8212086,,,524.3941542,,,1043.078839,1040.044522,1074.073204
20131126,1156.011226,814.9470227,826.7401961,604.0139415,,,609.4637173,906.2233619,1107.351386,866.1938165,761.8404946,598.9427398,,979.9997129,919.6024676,947.8410593,2278.882563,631.6620665,970.8581334,1001.487931,385.6406378,749.9126943,,,527.4584011,,,1041.829329,1029.89378,1079.001764
20131127,1149.354183,814.4069154,830.9726378,611.9489373,,,611.3671692,903.691983,1105.611286,864.9680445,759.978543,598.6944745,,975.088753,927.0152894,948.8014853,2306.029218,628.7547308,975.2927502,1005.552617,384.6203141,743.6657207,,,525.2865151,,,1035.491324,1034.584503,1081.834386
20131128,1144.286719,814.6199222,831.7663344,618.6331481,,,611.6579256,899.2856431,1109.090362,861.3388203,763.8543177,594.7125815,,977.9092723,925.4560664,947.8863698,2303.007635,625.8758938,977.6596103,1007.336889,383.6504306,746.9001804,,,526.6774399,,,1043.535734,1031.891582,1098.18936
20131129,1145.677273,819.2326589,834.2375289,620.7005987,,,615.9094772,902.6675496,1113.306383,863.5230336,763.5912788,595.1470493,,978.0650714,929.6177633,947.0679307,2312.687465,624.6291948,977.4692269,1004.906772,383.1972934,746.8174682,,,526.1959309,,,1043.112528,1042.315294,1122.509969
20131202,1151.135443,821.6245304,841.2610886,614.7756678,,,610.263266,903.0594378,1118.335202,867.4658161,768.6647188,594.6142484,,975.3980318,931.2704591,948.7587998,2331.846438,628.1562105,972.3632315,996.4529484,384.10541,749.7811361,,,529.9835087,,,1041.075281,1040.210373,1122.078629
20131203,1132.787658,828.07284,838.5327736,619.4005672,,,602.3544599,894.7446502,1116.103511,868.3246066,771.5955462,594.0101009,,978.2177057,924.1430426,948.554368,2320.832506,614.329853,975.2613467,994.5354846,383.2389297,747.3511732,,,528.8085519,,,1040.5624,1032.944449,1108.009294
